ADDRESS,POSTAL,POWER OUT TIME,POWER RESTORE TIME,POWER DURATION
"4440 SW ARCHER RD, 827",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 2126",32608,9/11/17 0:51,9/11/17 15:05,14:14
4810 SW 56TH TER ,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 1625",32608,9/11/17 0:51,9/11/17 15:05,14:14
5002 SW 63RD BLVD ,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4654 SW 48TH WAY, 117",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 802",32608,9/11/17 0:51,9/11/17 15:05,14:14
"5816 SW ARCHER RD, LOT 65",32608,9/11/17 0:51,9/11/17 15:05,14:14
5942 SW 51ST LN,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT F15",32608,9/11/17 0:51,9/11/17 15:05,14:14
"5500 SW ARCHER RD, C102",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4700 SW ARCHER RD, 128",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 2105",32608,9/11/17 0:51,9/11/17 15:05,14:14
"5500 SW ARCHER RD, D203",32608,9/11/17 0:51,9/11/17 15:05,14:14
"5816 SW ARCHER RD, LOT 25",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT B4",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT A14",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT C7",32608,9/11/17 0:51,9/11/17 15:05,14:14
5109 SW 66TH ST ,32608,9/11/17 0:51,9/11/17 15:05,14:14
"5500 SW ARCHER RD, B202",32608,9/11/17 0:51,9/11/17 15:05,14:14
6528 SW 52ND AV ,32608,9/11/17 0:51,9/11/17 15:05,14:14
4927 SW 67TH TER ,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT G20",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 2801",32608,9/11/17 0:51,9/11/17 15:05,14:14
5229 SW 67TH ST ;SMP 11/13,32608,9/11/17 0:51,9/11/17 15:05,14:14
"5500 SW ARCHER RD, B104",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 1024",32608,9/11/17 0:51,9/11/17 15:05,14:14
4737 SW 57TH DR,32608,9/11/17 0:51,9/11/17 15:05,14:14
4506 SW 46TH DR,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 1527",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT E12",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 724",32608,9/11/17 0:51,9/11/17 15:05,14:14
"5500 SW ARCHER RD, K203",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT G2",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, BD 27",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT G21",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 2428",32608,9/11/17 0:51,9/11/17 15:05,14:14
4922 SW 67TH TER ,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT E37",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, BD 22",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT K4",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 603",32608,9/11/17 0:51,9/11/17 15:05,14:14
"5500 SW ARCHER RD, M103",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 323",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT H41",32608,9/11/17 0:51,9/11/17 15:05,14:14
4929 SW 64TH ST,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 1802",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT E47",32608,9/11/17 0:51,9/11/17 15:05,14:14
4614 SW 45TH LN,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 502",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 306",32608,9/11/17 0:51,9/11/17 15:05,14:14
"5500 SW ARCHER RD, J202",32608,9/11/17 0:51,9/11/17 15:05,14:14
"5500 SW ARCHER RD, L101",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT J33",32608,9/11/17 0:51,9/11/17 15:05,14:14
5109 SW 69TH ST ,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 2708",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 824",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 2505",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT G35",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 2028",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 706",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 1808",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 2726",32608,9/11/17 0:51,9/11/17 15:05,14:14
6724 SW 51ST AV ,32608,9/11/17 0:51,9/11/17 15:05,14:14
"5500 SW ARCHER RD, HM L",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 628",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, BD 16",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4611 SW 48TH WAY, 107",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 2204",32608,9/11/17 0:51,9/11/17 15:05,14:14
7015 SW 51ST AV ,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 3103",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4553 SW 44TH LN, 36A",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 3127",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 2904",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4845 SW 57TH DR, SMP 03/12",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT H8",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4700 SW ARCHER RD, 131",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 1707",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT F2",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT J3",32608,9/11/17 0:51,9/11/17 15:05,14:14
"5500 SW ARCHER RD, I101",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 1008",32608,9/11/17 0:51,9/11/17 15:05,14:14
4414 SW 46TH DR,32608,9/11/17 0:51,9/11/17 15:05,14:14
5229 SW 65TH CT ,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4700 SW ARCHER RD, 89",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 2528",32608,9/11/17 0:51,9/11/17 15:05,14:14
5114 SW 63RD BLVD,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 2721",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4586 SW 48TH WAY, 106",32608,9/11/17 0:51,9/11/17 15:05,14:14
4610 SW 56TH TER ,32608,9/11/17 0:51,9/11/17 15:05,14:14
"5500 SW ARCHER RD, F201",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4700 SW ARCHER RD, 53",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 523",32608,9/11/17 0:51,9/11/17 15:05,14:14
"5500 SW ARCHER RD, I103",32608,9/11/17 0:51,9/11/17 15:05,14:14
4619 SW 57TH DR,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 202",32608,9/11/17 0:51,9/11/17 15:05,14:14
5115 SW 64TH ST ,32608,9/11/17 0:51,9/11/17 15:05,14:14
4637 SW 45TH LN,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 1326",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT A3",32608,9/11/17 0:51,9/11/17 15:05,14:14
"5816 SW ARCHER RD, LOT 125",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT J25",32608,9/11/17 0:51,9/11/17 15:05,14:14
4538 SW 44TH LN,32608,9/11/17 0:51,9/11/17 15:05,14:14
5031 SW 67TH TER ,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT E44",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 3002",32608,9/11/17 0:51,9/11/17 15:05,14:14
4626 SW 56TH TER ,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 1422",32608,9/11/17 0:51,9/11/17 15:05,14:14
"5816 SW ARCHER RD, LOT 106",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4700 SW ARCHER RD, 22",32608,9/11/17 0:51,9/11/17 15:05,14:14
5209 SW 67TH ST ,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 1201",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4700 SW ARCHER RD, 7",32608,9/11/17 0:51,9/11/17 15:05,14:14
"5505 SW ARCHER RD, PARK",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4687 SW 48TH DR, 125",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4550 SW 41ST BLVD, STE 3",32608,9/11/17 0:51,9/11/17 15:05,14:14
"5500 SW ARCHER RD, C104",32608,9/11/17 0:51,9/11/17 15:05,14:14
"5816 SW ARCHER RD, LOT 98",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 1503",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4692 SW 48TH WAY, LIFT 191",32608,9/11/17 0:51,9/11/17 15:05,14:14
6500 SW 53RD AV ,32608,9/11/17 0:51,9/11/17 15:05,14:14
"5500 SW ARCHER RD, D201",32608,9/11/17 0:51,9/11/17 15:05,14:14
6711 SW 52ND AV,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 908",32608,9/11/17 0:51,9/11/17 15:05,14:14
5708 SW 47TH PL,32608,9/11/17 0:51,9/11/17 15:05,14:14
4920 SW 69TH ST ,32608,9/11/17 0:51,9/11/17 15:05,14:14
4903 SW 69TH ST ,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT J5",32608,9/11/17 0:51,9/11/17 15:05,14:14
5119 SW 69TH ST ,32608,9/11/17 0:51,9/11/17 15:05,14:14
5026 SW 68TH ST ,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4700 SW ARCHER RD, 133",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 2806",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 1721",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT E14",32608,9/11/17 0:51,9/11/17 15:05,14:14
6622 SW 49TH PL ,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4670 SW 48TH DR, 134",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT E1",32608,9/11/17 0:51,9/11/17 15:05,14:14
4831 SW 57TH DR,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 921",32608,9/11/17 0:51,9/11/17 15:05,14:14
4524 SW 46TH DR,32608,9/11/17 0:51,9/11/17 15:05,14:14
4015 SW 43RD ST,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT L27",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 1524",32608,9/11/17 0:51,9/11/17 15:05,14:14
4710 SW 56TH TER,32608,9/11/17 0:51,9/11/17 15:05,14:14
5239 SW 66TH ST ,32608,9/11/17 0:51,9/11/17 15:05,14:14
"5500 SW ARCHER RD, M204",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4700 SW ARCHER RD, BD W",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT I24",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4700 SW ARCHER RD, 77",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4700 SW ARCHER RD, 96",32608,9/11/17 0:51,9/11/17 15:05,14:14
"5500 SW ARCHER RD, K103",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 2107",32608,9/11/17 0:51,9/11/17 15:05,14:14
"5816 SW ARCHER RD, LOT 2",32608,9/11/17 0:51,9/11/17 15:05,14:14
"5701 SW 46TH PL, LIFT",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 1202",32608,9/11/17 0:51,9/11/17 15:05,14:14
4636 SW 44TH LN,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT I38",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 928",32608,9/11/17 0:51,9/11/17 15:05,14:14
"5816 SW ARCHER RD, LOT 1C",32608,9/11/17 0:51,9/11/17 15:05,14:14
"5816 SW ARCHER RD, LOT 91",32608,9/11/17 0:51,9/11/17 15:05,14:14
4906 SW 57TH DR,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 2926",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 606",32608,9/11/17 0:51,9/11/17 15:05,14:14
"5816 SW ARCHER RD, LOT 84",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 401",32608,9/11/17 0:51,9/11/17 15:05,14:14
"5500 SW ARCHER RD, D102",32608,9/11/17 0:51,9/11/17 15:05,14:14
4536 SW 44TH LN,32608,9/11/17 0:51,9/11/17 15:05,14:14
5013 SW 69TH TER ,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 3005",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4670 SW 48TH DR, 135",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 904",32608,9/11/17 0:51,9/11/17 15:05,14:14
"5500 SW ARCHER RD, G203",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 1927",32608,9/11/17 0:51,9/11/17 15:05,14:14
"5500 SW ARCHER RD, B201",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT G27",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4700 SW ARCHER RD, 54",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4700 SW ARCHER RD, 88",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 1427",32608,9/11/17 0:51,9/11/17 15:05,14:14
4523 SW 56TH TER ,32608,9/11/17 0:51,9/11/17 15:05,14:14
"5816 SW ARCHER RD, LOT 23",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT L18",32608,9/11/17 0:51,9/11/17 15:05,14:14
"5500 SW ARCHER RD, I104",32608,9/11/17 0:51,9/11/17 15:05,14:14
4454 SW 41ST BLVD,32608,9/11/17 0:51,9/11/17 15:05,14:14
"5500 SW ARCHER RD, H202",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 226",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT B5",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 1022",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 2106",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4700 SW ARCHER RD, 97",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, HM 5",32608,9/11/17 0:51,9/11/17 15:05,14:14
"5816 SW ARCHER RD, SMP 01/15",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 2321",32608,9/11/17 0:51,9/11/17 15:05,14:14
"5500 SW ARCHER RD, J203",32608,9/11/17 0:51,9/11/17 15:05,14:14
4516 SW 46TH DR,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4700 SW ARCHER RD, 146",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4562 SW 48TH WAY, 102",32608,9/11/17 0:51,9/11/17 15:05,14:14
4718 SW 56TH TER ,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4700 SW ARCHER RD, 144",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT K17",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT I30",32608,9/11/17 0:51,9/11/17 15:05,14:14
5201 SW 64TH ST ,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4500 SW 41ST BLVD, PHOTOVOLTAIC ELECTRIC METER-CAUTION!",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4700 SW ARCHER RD, 23",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT I25",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 707",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 1603",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 1523",32608,9/11/17 0:51,9/11/17 15:05,14:14
6724 SW 52ND AV ,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 201",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 2703",32608,9/11/17 0:51,9/11/17 15:05,14:14
5004 SW 69TH TER ,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 3126",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, SLC96",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 725",32608,9/11/17 0:51,9/11/17 15:05,14:14
4913 SW 68TH ST ,32608,9/11/17 0:51,9/11/17 15:05,14:14
4630 SW 57TH DR,32608,9/11/17 0:51,9/11/17 15:05,14:14
4548 SW 44TH LN,32608,9/11/17 0:51,9/11/17 15:05,14:14
"5816 SW ARCHER RD, LOT 90",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT G13",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, BD 31",32608,9/11/17 0:51,9/11/17 15:05,14:14
6712 SW 53RD AV ,32608,9/11/17 0:51,9/11/17 15:05,14:14
4526 SW 44TH LN,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 1702",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 325",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4700 SW ARCHER RD, 107",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4700 SW ARCHER RD, 17",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT J2",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT K5",32608,9/11/17 0:51,9/11/17 15:05,14:14
4811 SW 57TH DR,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 601",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 1308",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT H31",32608,9/11/17 0:51,9/11/17 15:05,14:14
4516 SW 44TH LN,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 1102",32608,9/11/17 0:51,9/11/17 15:05,14:14
"5816 SW ARCHER RD, LOT 21",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, CLUB HSE WARNING! DO NOT PULL METER-GEM",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 103",32608,9/11/17 0:51,9/11/17 15:05,14:14
4505 SW 45TH DR,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, HM 8",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 1827",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 304",32608,9/11/17 0:51,9/11/17 15:05,14:14
"5816 SW ARCHER RD, LOT 7",32608,9/11/17 0:51,9/11/17 15:05,14:14
5230 SW 56TH TER,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 1807",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 1708",32608,9/11/17 0:51,9/11/17 15:05,14:14
"5500 SW ARCHER RD, K204",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, BD 13",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4700 SW ARCHER RD, 86",32608,9/11/17 0:51,9/11/17 15:05,14:14
4834 SW 57TH DR,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 2404",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT I16",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 2522",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 805",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 602",32608,9/11/17 0:51,9/11/17 15:05,14:14
"6172 SW 51ST LN, HOUSE",32608,9/11/17 0:51,9/11/17 15:05,14:14
5109 SW 67TH TER ,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT K2",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, BD 28",32608,9/11/17 0:51,9/11/17 15:05,14:14
4618 SW 56TH TER ,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT C3",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT G10",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT E5",32608,9/11/17 0:51,9/11/17 15:05,14:14
4606 SW 44TH LN,32608,9/11/17 0:51,9/11/17 15:05,14:14
6613 SW 49TH PL ,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 627",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 2427",32608,9/11/17 0:51,9/11/17 15:05,14:14
"5500 SW ARCHER RD, G204",32608,9/11/17 0:51,9/11/17 15:05,14:14
"5816 SW ARCHER RD, LOT 121",32608,9/11/17 0:51,9/11/17 15:05,14:14
4621 SW 44TH LN,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 2628",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT H30",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT F17",32608,9/11/17 0:51,9/11/17 15:05,14:14
"5500 SW ARCHER RD, L104",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 501",32608,9/11/17 0:51,9/11/17 15:05,14:14
"5500 SW ARCHER RD, M102",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 2702",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 1122",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 3108",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 324",32608,9/11/17 0:51,9/11/17 15:05,14:14
"5816 SW ARCHER RD, LOT 62",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT H18",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, BD 30",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 2124",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT J32",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 227",32608,9/11/17 0:51,9/11/17 15:05,14:14
7031 SW 52ND AV ,32608,9/11/17 0:51,9/11/17 15:05,14:14
"5816 SW ARCHER RD, LOT 66",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 123",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 2603",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT I14",32608,9/11/17 0:51,9/11/17 15:05,14:14
"5500 SW ARCHER RD, F104",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4700 SW ARCHER RD, 125",32608,9/11/17 0:51,9/11/17 15:05,14:14
4424 SW 46TH DR,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 1728",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 1428",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 426",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 406",32608,9/11/17 0:51,9/11/17 15:05,14:14
"5816 SW ARCHER RD, LOT 111",32608,9/11/17 0:51,9/11/17 15:05,14:14
"5500 SW ARCHER RD, E104",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4611 SW 48TH WAY, 109",32608,9/11/17 0:51,9/11/17 15:05,14:14
5050 SW 63RD CT ,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, MAINT",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4700 SW ARCHER RD, 145",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, BD 10",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT H39",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4700 SW ARCHER RD, 114",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4700 SW ARCHER RD, 129",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT A5",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 2007",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4550 SW 41ST BLVD, STE 8",32608,9/11/17 0:51,9/11/17 15:05,14:14
4603 SW 44TH LN,32608,9/11/17 0:51,9/11/17 15:05,14:14
4604 SW 45TH LN,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 2401",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4440 SW ARCHER RD, 923",32608,9/11/17 0:51,9/11/17 15:05,14:14
4625 SW 56TH TER ,32608,9/11/17 0:51,9/11/17 15:05,14:14
"4000 SW 47TH ST, LOT F22",32608,9/11/17 0:51,9/11/17 15:05,14:14
"4700 SW ARCHER RD, 105",32608,9/11/17 0:51,9/11/17 15:05,14:14
